Table S2. Single node activation thresholds.,,,
Diameter,Pulse Duration,Ve,MDF Output
16,1,10,35
16,1,20,15
16,1,30,5
16,1,40,5
16,1,50,5
16,1,60,5
16,1,70,5
16,1,80,5
16,1,90,5
16,1,100,5
16,1,110,5
16,1,120,5
16,1,130,5
16,1,140,5
16,1,150,5
16,1,160,5
16,1,170,5
16,1,180,5
16,1,190,5
16,1,200,5
16,1,210,5
16,1,220,5
16,1,230,5
16,1,240,5
16,1,250,5
16,1,260,5
16,1,270,5
16,1,280,5
16,1,290,5
16,1,300,5
16,1,310,5
16,1,320,5
16,1,330,5
16,1,340,5
16,1,350,5
16,1,360,5
16,1,370,5
16,1,380,5
16,1,390,5
16,1,400,5
16,1,410,5
16,1,420,5
16,1,430,5
16,1,440,5
16,1,450,5
16,1,460,5
16,1,470,5
16,1,480,5
16,1,490,5
16,1,500,5
16,2,0,55
16,2,10,35
16,2,20,10
16,2,30,5
16,2,40,5
16,2,50,5
16,2,60,5
16,2,70,5
16,2,80,5
16,2,90,5
16,2,100,5
16,2,110,5
16,2,120,5
16,2,130,5
16,2,140,5
16,2,150,5
16,2,160,5
16,2,170,5
16,2,180,5
16,2,190,5
16,2,200,5
16,2,210,5
16,2,220,5
16,2,230,5
16,2,240,5
16,2,250,5
16,2,260,5
16,2,270,5
16,2,280,5
16,2,290,5
16,2,300,5
16,2,310,5
16,2,320,5
16,2,330,5
16,2,340,5
16,2,350,5
16,2,360,5
16,2,370,5
16,2,380,5
16,2,390,5
16,2,400,5
16,2,410,5
16,2,420,5
16,2,430,5
16,2,440,5
16,2,450,5
16,2,460,5
16,2,470,5
16,2,480,5
16,2,490,5
16,2,500,5
16,5,0,55
16,5,10,35
16,5,20,10
16,5,30,5
16,5,40,5
16,5,50,5
16,5,60,5
16,5,70,5
16,5,80,5
16,5,90,5
16,5,100,5
16,5,110,5
16,5,120,5
16,5,130,5
16,5,140,5
16,5,150,5
16,5,160,5
16,5,170,5
16,5,180,5
16,5,190,5
16,5,200,5
16,5,210,5
16,5,220,5
16,5,230,5
16,5,240,5
16,5,250,5
16,5,260,5
16,5,270,5
16,5,280,5
16,5,290,5
16,5,300,5
16,5,310,5
16,5,320,5
16,5,330,5
16,5,340,5
16,5,350,5
16,5,360,5
16,5,370,5
16,5,380,5
16,5,390,5
16,5,400,5
16,5,410,5
16,5,420,5
16,5,430,5
16,5,440,5
16,5,450,5
16,5,460,5
16,5,470,5
16,5,480,5
16,5,490,5
16,5,500,5
16,10,0,55
16,10,10,35
16,10,20,10
16,10,30,5
16,10,40,5
16,10,50,5
16,10,60,5
16,10,70,5
16,10,80,5
16,10,90,5
16,10,100,5
16,10,110,5
16,10,120,5
16,10,130,5
16,10,140,5
16,10,150,5
16,10,160,5
16,10,170,5
16,10,180,5
16,10,190,5
16,10,200,5
16,10,210,5
16,10,220,5
16,10,230,5
16,10,240,5
16,10,250,5
16,10,260,5
16,10,270,5
16,10,280,5
16,10,290,5
16,10,300,5
16,10,310,5
16,10,320,5
16,10,330,5
16,10,340,5
16,10,350,5
16,10,360,5
16,10,370,5
16,10,380,5
16,10,390,5
16,10,400,5
16,10,410,5
16,10,420,5
16,10,430,5
16,10,440,5
16,10,450,5
16,10,460,5
16,10,470,5
16,10,480,5
16,10,490,5
16,10,500,5
18,0.02,0,185
18,0.02,10,175
18,0.02,20,170
18,0.02,30,160
18,0.02,40,150
18,0.02,50,140
18,0.02,60,130
18,0.02,70,125
18,0.02,80,115
18,0.02,90,110
18,0.02,100,100
18,0.02,110,95
18,0.02,120,90
18,0.02,130,85
18,0.02,140,80
18,0.02,150,75
18,0.02,160,70
18,0.02,170,65
18,0.02,180,65
18,0.02,190,60
18,0.02,200,60
18,0.02,210,55
18,0.02,220,55
18,0.02,230,50
18,0.02,240,50
18,0.02,250,50
18,0.02,260,45
18,0.02,270,45
18,0.02,280,45
18,0.02,290,40
18,0.02,300,40
18,0.02,310,40
18,0.02,320,40
18,0.02,330,40
18,0.02,340,40
18,0.02,350,35
18,0.02,360,35
18,0.02,370,35
18,0.02,380,35
18,0.02,390,35
18,0.02,400,35
18,0.02,410,35
18,0.02,420,35
18,0.02,430,30
18,0.02,440,30
18,0.02,450,30
18,0.02,460,30
18,0.02,470,30
18,0.02,480,30
18,0.02,490,30
18,0.02,500,30
18,0.05,0,125
18,0.05,10,115
18,0.05,20,105
18,0.05,30,90
18,0.05,40,80
18,0.05,50,70
18,0.05,60,60
18,0.05,70,50
18,0.05,80,45
18,0.05,90,40
18,0.05,100,35
18,0.05,110,30
18,0.05,120,25
18,0.05,130,25
18,0.05,140,25
18,0.05,150,20
18,0.05,160,20
18,0.05,170,20
18,0.05,180,20
18,0.05,190,20
18,0.05,200,15
18,0.05,210,15
18,0.05,220,15
18,0.05,230,15
18,0.05,240,15
18,0.05,250,15
18,0.05,260,15
18,0.05,270,15
18,0.05,280,15
18,0.05,290,15
18,0.05,300,15
18,0.05,310,15
18,0.05,320,15
18,0.05,330,15
18,0.05,340,15
18,0.05,350,15
18,0.05,360,10
18,0.05,370,10
18,0.05,380,10
18,0.05,390,10
18,0.05,400,10
18,0.05,410,10
18,0.05,420,10
18,0.05,430,10
18,0.05,440,10
18,0.05,450,10
18,0.05,460,10
18,0.05,470,10
18,0.05,480,10
18,0.05,490,10
18,0.05,500,10
18,0.1,0,95
18,0.1,10,80
18,0.1,20,65
18,0.1,30,50
18,0.1,40,40
18,0.1,50,30
18,0.1,60,25
18,0.1,70,20
18,0.1,80,15
18,0.1,90,15
18,0.1,100,15
18,0.1,110,10
18,0.1,120,10
18,0.1,130,10
18,0.1,140,10
18,0.1,150,10
18,0.1,160,10
18,0.1,170,10
18,0.1,180,10
18,0.1,190,10
18,0.1,200,10
18,0.1,210,10
18,0.1,220,10
18,0.1,230,10
18,0.1,240,10
18,0.1,250,10
18,0.1,260,5
18,0.1,270,5
18,0.1,280,5
18,0.1,290,5
18,0.1,300,5
18,0.1,310,5
18,0.1,320,5
18,0.1,330,5
18,0.1,340,5
18,0.1,350,5
18,0.1,360,5
18,0.1,370,5
18,0.1,380,5
18,0.1,390,5
18,0.1,400,5
18,0.1,410,5
18,0.1,420,5
18,0.1,430,5
18,0.1,440,5
18,0.1,450,5
18,0.1,460,5
18,0.1,470,5
18,0.1,480,5
18,0.1,490,5
18,0.1,500,5
18,0.2,0,75
18,0.2,10,60
18,0.2,20,40
18,0.2,30,25
18,0.2,40,15
18,0.2,50,10
18,0.2,60,10
18,0.2,70,10
18,0.2,80,5
18,0.2,90,5
18,0.2,100,5
18,0.2,110,5
18,0.2,120,5
18,0.2,130,5
18,0.2,140,5
18,0.2,150,5
18,0.2,160,5
18,0.2,170,5
18,0.2,180,5
18,0.2,190,5
18,0.2,200,5
18,0.2,210,5
18,0.2,220,5
18,0.2,230,5
18,0.2,240,5
18,0.2,250,5
18,0.2,260,5
18,0.2,270,5
18,0.2,280,5
18,0.2,290,5
18,0.2,300,5
18,0.2,310,5
18,0.2,320,5
18,0.2,330,5
18,0.2,340,5
18,0.2,350,5
18,0.2,360,5
18,0.2,370,5
18,0.2,380,5
18,0.2,390,5
18,0.2,400,5
18,0.2,410,5
18,0.2,420,5
18,0.2,430,5
18,0.2,440,5
18,0.2,450,5
18,0.2,460,5
18,0.2,470,5
18,0.2,480,5
18,0.2,490,5
18,0.2,500,5
18,0.5,0,60
18,0.5,10,40
18,0.5,20,20
18,0.5,30,10
18,0.5,40,5
18,0.5,50,5
18,0.5,60,5
18,0.5,70,5
18,0.5,80,5
18,0.5,90,5
18,0.5,100,5
18,0.5,110,5
18,0.5,120,5
18,0.5,130,5
18,0.5,140,5
18,0.5,150,5
18,0.5,160,5
18,0.5,170,5
18,0.5,180,5
18,0.5,190,5
18,0.5,200,5
18,0.5,210,5
18,0.5,220,5
18,0.5,230,5
18,0.5,240,5
18,0.5,250,5
18,0.5,260,5
18,0.5,270,5
18,0.5,280,5
18,0.5,290,5
18,0.5,300,5
18,0.5,310,5
18,0.5,320,5
18,0.5,330,5
18,0.5,340,5
18,0.5,350,5
18,0.5,360,5
18,0.5,370,5
18,0.5,380,5
18,0.5,390,5
18,0.5,400,5
18,0.5,410,5
18,0.5,420,5
18,0.5,430,5
18,0.5,440,5
18,0.5,450,5
18,0.5,460,5
18,0.5,470,5
18,0.5,480,5
18,0.5,490,5
18,0.5,500,5
18,1,0,60
18,1,10,40
18,1,20,15
18,1,30,5
18,1,40,5
18,1,50,5
18,1,60,5
18,1,70,5
18,1,80,5
18,1,90,5
18,1,100,5
18,1,110,5
18,1,120,5
18,1,130,5
18,1,140,5
18,1,150,5
18,1,160,5
18,1,170,5
18,1,180,5
18,1,190,5
18,1,200,5
18,1,210,5
18,1,220,5
18,1,230,5
18,1,240,5
18,1,250,5
18,1,260,5
18,1,270,5
18,1,280,5
18,1,290,5
18,1,300,5
18,1,310,5
18,1,320,5
18,1,330,5
18,1,340,5
18,1,350,5
18,1,360,5
18,1,370,5
18,1,380,5
18,1,390,5
18,1,400,5
18,1,410,5
18,1,420,5
18,1,430,5
18,1,440,5
18,1,450,5
18,1,460,5
18,1,470,5
18,1,480,5
18,1,490,5
18,1,500,5
18,2,0,60
18,2,10,40
18,2,20,10
18,2,30,5
18,2,40,5
18,2,50,5
18,2,60,5
18,2,70,5
18,2,80,5
18,2,90,5
18,2,100,5
18,2,110,5
18,2,120,5
18,2,130,5
18,2,140,5
18,2,150,5
18,2,160,5
18,2,170,5
18,2,180,5
18,2,190,5
18,2,200,5
18,2,210,5
18,2,220,5
18,2,230,5
18,2,240,5
18,2,250,5
18,2,260,5
18,2,270,5
18,2,280,5
18,2,290,5
18,2,300,5
18,2,310,5
18,2,320,5
18,2,330,5
18,2,340,5
18,2,350,5
18,2,360,5
18,2,370,5
18,2,380,5
18,2,390,5
18,2,400,5
18,2,410,5
18,2,420,5
18,2,430,5
18,2,440,5
18,2,450,5
18,2,460,5
18,2,470,5
18,2,480,5
18,2,490,5
18,2,500,5
18,5,0,60
18,5,10,40
18,5,20,10
18,5,30,5
18,5,40,5
18,5,50,5
18,5,60,5
18,5,70,5
18,5,80,5
18,5,90,5
18,5,100,5
18,5,110,5
18,5,120,5
18,5,130,5
18,5,140,5
18,5,150,5
18,5,160,5
18,5,170,5
18,5,180,5
18,5,190,5
18,5,200,5
18,5,210,5
18,5,220,5
18,5,230,5
18,5,240,5
18,5,250,5
18,5,260,5
18,5,270,5
18,5,280,5
18,5,290,5
18,5,300,5
18,5,310,5
18,5,320,5
18,5,330,5
18,5,340,5
18,5,350,5
18,5,360,5
18,5,370,5
18,5,380,5
18,5,390,5
18,5,400,5
18,5,410,5
18,5,420,5
18,5,430,5
18,5,440,5
18,5,450,5
18,5,460,5
18,5,470,5
18,5,480,5
18,5,490,5
18,5,500,5
18,10,0,60
18,10,10,40
18,10,20,10
18,10,30,5
18,10,40,5
18,10,50,5
18,10,60,5
18,10,70,5
18,10,80,5
18,10,90,5
18,10,100,5
18,10,110,5
18,10,120,5
18,10,130,5
18,10,140,5
18,10,150,5
18,10,160,5
18,10,170,5
18,10,180,5
18,10,190,5
18,10,200,5
18,10,210,5
18,10,220,5
18,10,230,5
18,10,240,5
18,10,250,5
18,10,260,5
18,10,270,5
18,10,280,5
18,10,290,5
18,10,300,5
18,10,310,5
18,10,320,5
18,10,330,5
18,10,340,5
18,10,350,5
18,10,360,5
18,10,370,5
18,10,380,5
18,10,390,5
18,10,400,5
18,10,410,5
18,10,420,5
18,10,430,5
18,10,440,5
18,10,450,5
18,10,460,5
18,10,470,5
18,10,480,5
18,10,490,5
18,10,500,5
20,0.02,0,185
20,0.02,10,175
20,0.02,20,170
20,0.02,30,160
20,0.02,40,150
20,0.02,50,140
20,0.02,60,130
20,0.02,70,120
20,0.02,80,115
20,0.02,90,105
20,0.02,100,100
20,0.02,110,90
20,0.02,120,85
20,0.02,130,80
20,0.02,140,75
20,0.02,150,70
20,0.02,160,65
20,0.02,170,65
20,0.02,180,60
20,0.02,190,60
20,0.02,200,55
20,0.02,210,55
20,0.02,220,50
20,0.02,230,50
20,0.02,240,45
20,0.02,250,45
20,0.02,260,45
20,0.02,270,40
20,0.02,280,40
20,0.02,290,40
20,0.02,300,40
20,0.02,310,40
20,0.02,320,35
20,0.02,330,35
20,0.02,340,35
20,0.02,350,35
20,0.02,360,35
20,0.02,370,35
20,0.02,380,35
20,0.02,390,30
20,0.02,400,30
20,0.02,410,30
20,0.02,420,30
20,0.02,430,30
20,0.02,440,30
20,0.02,450,30
20,0.02,460,30
20,0.02,470,30
20,0.02,480,30
20,0.02,490,30
20,0.02,500,30
20,0.05,0,130
20,0.05,10,115
20,0.05,20,105
20,0.05,30,90
20,0.05,40,80
20,0.05,50,65
20,0.05,60,55
20,0.05,70,50
20,0.05,80,40
20,0.05,90,35
20,0.05,100,30
20,0.05,110,30
20,0.05,120,25
20,0.05,130,25
20,0.05,140,20
20,0.05,150,20
20,0.05,160,20
20,0.05,170,20
20,0.05,180,20
20,0.05,190,15
20,0.05,200,15
20,0.05,210,15
20,0.05,220,15
20,0.05,230,15
20,0.05,240,15
20,0.05,250,15
20,0.05,260,15
20,0.05,270,15
20,0.05,280,15
20,0.05,290,15
20,0.05,300,15
20,0.05,310,15
20,0.05,320,10
20,0.05,330,10
20,0.05,340,10
20,0.05,350,10
20,0.05,360,10
20,0.05,370,10
20,0.05,380,10
20,0.05,390,10
20,0.05,400,10
20,0.05,410,10
20,0.05,420,10
20,0.05,430,10
20,0.05,440,10
20,0.05,450,10
20,0.05,460,10
20,0.05,470,10
20,0.05,480,10
20,0.05,490,10
20,0.05,500,10
20,0.1,0,95
20,0.1,10,80
20,0.1,20,65
20,0.1,30,50
20,0.1,40,40
20,0.1,50,30
20,0.1,60,20
20,0.1,70,20
20,0.1,80,15
20,0.1,90,15
20,0.1,100,10
20,0.1,110,10
20,0.1,120,10
20,0.1,130,10
20,0.1,140,10
20,0.1,150,10
20,0.1,160,10
20,0.1,170,10
20,0.1,180,10
20,0.1,190,10
20,0.1,200,10
20,0.1,210,10
20,0.1,220,10
20,0.1,230,5
20,0.1,240,5
20,0.1,250,5
20,0.1,260,5
20,0.1,270,5
20,0.1,280,5
20,0.1,290,5
20,0.1,300,5
20,0.1,310,5
20,0.1,320,5
20,0.1,330,5
20,0.1,340,5
20,0.1,350,5
20,0.1,360,5
20,0.1,370,5
20,0.1,380,5
20,0.1,390,5
20,0.1,400,5
20,0.1,410,5
20,0.1,420,5
20,0.1,430,5
20,0.1,440,5
20,0.1,450,5
20,0.1,460,5
20,0.1,470,5
20,0.1,480,5
20,0.1,490,5
20,0.1,500,5
20,0.2,0,75
20,0.2,10,60
20,0.2,20,40
20,0.2,30,25
20,0.2,40,15
20,0.2,50,10
20,0.2,60,10
20,0.2,70,5
20,0.2,80,5
20,0.2,90,5
20,0.2,100,5
20,0.2,110,5
20,0.2,120,5
20,0.2,130,5
20,0.2,140,5
20,0.2,150,5
20,0.2,160,5
20,0.2,170,5
20,0.2,180,5
20,0.2,190,5
20,0.2,200,5
20,0.2,210,5
20,0.2,220,5
20,0.2,230,5
20,0.2,240,5
20,0.2,250,5
20,0.2,260,5
20,0.2,270,5
20,0.2,280,5
20,0.2,290,5
20,0.2,300,5
20,0.2,310,5
20,0.2,320,5
20,0.2,330,5
20,0.2,340,5
20,0.2,350,5
20,0.2,360,5
20,0.2,370,5
20,0.2,380,5
20,0.2,390,5
20,0.2,400,5
20,0.2,410,5
20,0.2,420,5
20,0.2,430,5
20,0.2,440,5
20,0.2,450,5
20,0.2,460,5
20,0.2,470,5
20,0.2,480,5
20,0.2,490,5
20,0.2,500,5
20,0.5,0,65
20,0.5,10,45
20,0.5,20,20
20,0.5,30,10
20,0.5,40,5
20,0.5,50,5
20,0.5,60,5
20,0.5,70,5
20,0.5,80,5
20,0.5,90,5
20,0.5,100,5
20,0.5,110,5
20,0.5,120,5
20,0.5,130,5
20,0.5,140,5
20,0.5,150,5
20,0.5,160,5
20,0.5,170,5
20,0.5,180,5
20,0.5,190,5
20,0.5,200,5
20,0.5,210,5
20,0.5,220,5
20,0.5,230,5
20,0.5,240,5
20,0.5,250,5
20,0.5,260,5
20,0.5,270,5
20,0.5,280,5
20,0.5,290,5
20,0.5,300,5
20,0.5,310,5
20,0.5,320,5
20,0.5,330,5
20,0.5,340,5
20,0.5,350,5
20,0.5,360,5
20,0.5,370,5
20,0.5,380,5
20,0.5,390,5
20,0.5,400,5
20,0.5,410,5
20,0.5,420,5
20,0.5,430,5
20,0.5,440,5
20,0.5,450,5
20,0.5,460,5
20,0.5,470,5
20,0.5,480,5
20,0.5,490,5
20,0.5,500,5
20,1,0,60
20,1,10,40
20,1,20,10
20,1,30,5
20,1,40,5
20,1,50,5
20,1,60,5
20,1,70,5
20,1,80,5
20,1,90,5
20,1,100,5
20,1,110,5
20,1,120,5
20,1,130,5
20,1,140,5
20,1,150,5
20,1,160,5
20,1,170,5
20,1,180,5
20,1,190,5
20,1,200,5
20,1,210,5
20,1,220,5
20,1,230,5
20,1,240,5
20,1,250,5
20,1,260,5
20,1,270,5
20,1,280,5
20,1,290,5
20,1,300,5
20,1,310,5
20,1,320,5
20,1,330,5
20,1,340,5
20,1,350,5
20,1,360,5
20,1,370,5
20,1,380,5
20,1,390,5
20,1,400,5
20,1,410,5
20,1,420,5
20,1,430,5
20,1,440,5
20,1,450,5
20,1,460,5
20,1,470,5
20,1,480,5
20,1,490,5
20,1,500,5
20,2,0,60
20,2,10,40
20,2,20,10
20,2,30,5
20,2,40,5
20,2,50,5
20,2,60,5
20,2,70,5
20,2,80,5
20,2,90,5
20,2,100,5
20,2,110,5
20,2,120,5
20,2,130,5
20,2,140,5
20,2,150,5
20,2,160,5
20,2,170,5
20,2,180,5
20,2,190,5
20,2,200,5
20,2,210,5
20,2,220,5
20,2,230,5
20,2,240,5
20,2,250,5
20,2,260,5
20,2,270,5
20,2,280,5
20,2,290,5
20,2,300,5
20,2,310,5
20,2,320,5
20,2,330,5
20,2,340,5
20,2,350,5
20,2,360,5
20,2,370,5
20,2,380,5
20,2,390,5
20,2,400,5
20,2,410,5
20,2,420,5
20,2,430,5
20,2,440,5
20,2,450,5
20,2,460,5
20,2,470,5
20,2,480,5
20,2,490,5
20,2,500,5
20,5,0,60
20,5,10,40
20,5,20,10
20,5,30,5
20,5,40,5
20,5,50,5
20,5,60,5
20,5,70,5
20,5,80,5
20,5,90,5
20,5,100,5
20,5,110,5
20,5,120,5
20,5,130,5
20,5,140,5
20,5,150,5
20,5,160,5
20,5,170,5
20,5,180,5
20,5,190,5
20,5,200,5
20,5,210,5
20,5,220,5
20,5,230,5
20,5,240,5
20,5,250,5
20,5,260,5
20,5,270,5
20,5,280,5
20,5,290,5
20,5,300,5
20,5,310,5
20,5,320,5
20,5,330,5
20,5,340,5
20,5,350,5
20,5,360,5
20,5,370,5
20,5,380,5
20,5,390,5
20,5,400,5
20,5,410,5
20,5,420,5
20,5,430,5
20,5,440,5
20,5,450,5
20,5,460,5
20,5,470,5
20,5,480,5
20,5,490,5
20,5,500,5
20,10,0,60
20,10,10,40
20,10,20,10
20,10,30,5
20,10,40,5
20,10,50,5
20,10,60,5
20,10,70,5
20,10,80,5
20,10,90,5
20,10,100,5
20,10,110,5
20,10,120,5
20,10,130,5
20,10,140,5
20,10,150,5
20,10,160,5
20,10,170,5
20,10,180,5
20,10,190,5
20,10,200,5
20,10,210,5
20,10,220,5
20,10,230,5
20,10,240,5
20,10,250,5
20,10,260,5
20,10,270,5
20,10,280,5
20,10,290,5
20,10,300,5
20,10,310,5
20,10,320,5
20,10,330,5
20,10,340,5
20,10,350,5
20,10,360,5
20,10,370,5
20,10,380,5
20,10,390,5
20,10,400,5
20,10,410,5
20,10,420,5
20,10,430,5
20,10,440,5
20,10,450,5
20,10,460,5
20,10,470,5
20,10,480,5
20,10,490,5
20,10,500,5
